1115645944681250817,703774298821898240
870852197277478912,703774298821898240
3900052333,703774298821898240
1098798521732349953,703774298821898240
899697162602258433,703774298821898240
816731098243796993,703774298821898240
820494475482959872,703774298821898240
841341725520060420,703774298821898240
743501882,703774298821898240
1006779154170249217,703774298821898240
869829569640935424,703774298821898240
798564533036052480,703774298821898240
111037341,703774298821898240
956862182758670337,703774298821898240
1115548807075323904,703774298821898240
1069530801987940359,703774298821898240
549156258,703774298821898240
1094950293249249283,703774298821898240
1026865866921500672,703774298821898240
3585271759,703774298821898240
1000374105844035586,703774298821898240
134776636,703774298821898240
1890390079,703774298821898240
1098515005182341120,703774298821898240
1049984284445106176,703774298821898240
1112331794941001729,703774298821898240
1116777379823640576,703774298821898240
1012947277487398912,703774298821898240
203807735,703774298821898240
978847156961411072,703774298821898240
1112699859255980034,703774298821898240
1058607371591843841,703774298821898240
1077090693284286464,703774298821898240
3324018428,703774298821898240
919532285833003008,703774298821898240
895258828249350144,703774298821898240
591489913,703774298821898240
210375740,703774298821898240
948533936531165184,703774298821898240
117024122,703774298821898240
1567917266,703774298821898240
3228268891,703774298821898240
129216325,703774298821898240
1111287544858230786,703774298821898240
1054855058288865281,703774298821898240
3166984040,703774298821898240
1056460935739539461,703774298821898240
952541657706020865,703774298821898240
1075378594992386048,703774298821898240
253464983,703774298821898240
797928903780118529,703774298821898240
939177242684354561,703774298821898240
1097858527861899264,703774298821898240
875278688312475649,703774298821898240
2991680963,703774298821898240
1110556063806296064,703774298821898240
1102629782414475265,703774298821898240
889483837000093696,703774298821898240
707461779,703774298821898240
1109036781528190977,703774298821898240
1058943453529161729,703774298821898240
2818738458,703774298821898240
1105407501678198784,703774298821898240
1021146797333413889,703774298821898240
101795576,703774298821898240
1102600200143753217,703774298821898240
914149065318793216,703774298821898240
2168874270,703774298821898240
1060134345397026816,703774298821898240
1096810178970877955,703774298821898240
954689514257113088,703774298821898240
854995621262098432,703774298821898240
1095244824251293696,703774298821898240
2914923829,703774298821898240
773073983100944384,703774298821898240
1107194111335948288,703774298821898240
1100986637062950912,703774298821898240
975429140034670592,703774298821898240
950222646897029120,703774298821898240
848808237000523776,703774298821898240
1096712507383631872,703774298821898240
1093871141460930560,703774298821898240
1017103911201587202,703774298821898240
1099900796752277504,703774298821898240
2907325868,703774298821898240
804635569045311488,703774298821898240
1106887087616339973,703774298821898240
1021275491490123776,703774298821898240
357668584,703774298821898240
789554317,703774298821898240
839009046975950848,703774298821898240
328296811,703774298821898240
142138874,703774298821898240
960215304,703774298821898240
894923669276950528,703774298821898240
176119435,703774298821898240
728270070166728704,703774298821898240
2533973052,703774298821898240
1101068879554441216,703774298821898240
1075404202958938113,703774298821898240
1051162108509872129,703774298821898240
1096254593233674240,703774298821898240
3094342519,703774298821898240
827548457611231233,703774298821898240
831399009126383616,703774298821898240
4789732981,703774298821898240
980721606195535873,703774298821898240
1090064257637470208,703774298821898240
1605267019,703774298821898240
1096655916282212352,703774298821898240
867382697748045824,703774298821898240
1081861359980036096,703774298821898240
995266470,703774298821898240
788683362370215937,703774298821898240
873836186984480768,703774298821898240
988742315639558144,703774298821898240
3194892949,703774298821898240
1100588117168291841,703774298821898240
767706053383430144,703774298821898240
1032883212,703774298821898240
2605041235,703774298821898240
907254395687002112,703774298821898240
1089613804894269441,703774298821898240
1065818046801952769,703774298821898240
1074900027229663233,703774298821898240
3151876344,703774298821898240
923792113346625536,703774298821898240
1099672504619028481,703774298821898240
577086924,703774298821898240
1068114863346470917,703774298821898240
996814579983237120,703774298821898240
1336459074,703774298821898240
1380356850,703774298821898240
145218273,703774298821898240
2968302752,703774298821898240
282651496,703774298821898240
1083066287381774338,703774298821898240
955641344713773056,703774298821898240
4574452032,703774298821898240
1058604605347483649,703774298821898240
1096787831287177216,703774298821898240
1046727240418037762,703774298821898240
1033931203798216704,703774298821898240
1065582862777208832,703774298821898240
1015593600183341056,703774298821898240
880311947874455552,703774298821898240
1587374754,703774298821898240
944851156102127617,703774298821898240
1067406147387252736,703774298821898240
874591365824380928,703774298821898240
2333110154,703774298821898240
1078579908262060032,703774298821898240
1027974160943734784,703774298821898240
95406023,703774298821898240
804284009874386945,703774298821898240
1096683332321116167,703774298821898240
1016183723400851456,703774298821898240
81317281,703774298821898240
904181665961984000,703774298821898240
3068797459,703774298821898240
787193401288429569,703774298821898240
2976341826,703774298821898240
101752222,703774298821898240
2333313043,703774298821898240
1045538635871707136,703774298821898240
1095698389126209537,703774298821898240
2729719965,703774298821898240
1086563004261584897,703774298821898240
2388925339,703774298821898240
969560656902008834,703774298821898240
1091281956770406400,703774298821898240
931892289378516992,703774298821898240
1036597498901671936,703774298821898240
1087228178157002752,703774298821898240
2343829237,703774298821898240
102913200,703774298821898240
2215677594,703774298821898240
949338517,703774298821898240
1053872177915678720,703774298821898240
741904507219632128,703774298821898240
2165433355,703774298821898240
1081189464121245697,703774298821898240
1034470078610395137,703774298821898240
1092693634628108288,703774298821898240
1949543996,703774298821898240
238118459,703774298821898240
3867446233,703774298821898240
726438188223328256,703774298821898240
943019361496842240,703774298821898240
824583880313344002,703774298821898240
717703236019363841,703774298821898240
780306800142852096,703774298821898240
1715285594,703774298821898240
4610789952,703774298821898240
111698159,703774298821898240
721704925,703774298821898240
92912885,703774298821898240
1456320746,703774298821898240
1077230785323778048,703774298821898240
3182325059,703774298821898240
1003256796394356736,703774298821898240
1088785573517635590,703774298821898240
1055677570975297537,703774298821898240
1051883000877670400,703774298821898240
814113619810000896,703774298821898240
109538197,703774298821898240
994922659879112704,703774298821898240
1024190312854351872,703774298821898240
267214779,703774298821898240
1086916926196969472,703774298821898240
1030977186105192448,703774298821898240
898070517034262528,703774298821898240
927483743203291137,703774298821898240
1055465609033445376,703774298821898240
77459878,703774298821898240
1111824385,703774298821898240
794579104788074497,703774298821898240
246576617,703774298821898240
2480300281,703774298821898240
1084320329042845696,703774298821898240
804995540442370048,703774298821898240
269126902,703774298821898240
914048412051369985,703774298821898240
1076083852873854976,703774298821898240
4925291660,703774298821898240
834977092865503232,703774298821898240
3191916761,703774298821898240
874953944845479936,703774298821898240
848462078453141508,703774298821898240
1338071101,703774298821898240
1048322760953364480,703774298821898240
916274866596192256,703774298821898240
792997143170670592,703774298821898240
707828075602399232,703774298821898240
4638363019,703774298821898240
513973799,703774298821898240
952733695458213888,703774298821898240
1207093476,703774298821898240
2265526550,703774298821898240
973831981791399936,703774298821898240
777321083124879360,703774298821898240
1005754774669574144,703774298821898240
401266833,703774298821898240
209943814,703774298821898240
2546192030,703774298821898240
3211786707,703774298821898240
803142626065059841,703774298821898240
782149099919380480,703774298821898240
228596898,703774298821898240
1910569500,703774298821898240
1038104418141581312,703774298821898240
775447179418824704,703774298821898240
1058756257383960576,703774298821898240
1073544668686761985,703774298821898240
945151647080103936,703774298821898240
630356502,703774298821898240
1056183704005959681,703774298821898240
1072084401960431617,703774298821898240
133204399,703774298821898240
898743138428239873,703774298821898240
2425544612,703774298821898240
3309488588,703774298821898240
901741812460642304,703774298821898240
1077639344846888960,703774298821898240
925594136287223809,703774298821898240
1067489870719918081,703774298821898240
1023784647061372933,703774298821898240
940584112598818816,703774298821898240
3305863393,703774298821898240
1333346839,703774298821898240
2343221881,703774298821898240
1063483256501227520,703774298821898240
416108394,703774298821898240
1029643611422355456,703774298821898240
880735297696387072,703774298821898240
842616084771606529,703774298821898240
1067681256282841089,703774298821898240
1050985615020478466,703774298821898240
1016618549333413888,703774298821898240
1076722526439432192,703774298821898240
2591798528,703774298821898240
3003224564,703774298821898240
1913668759,703774298821898240
1067727287775186944,703774298821898240
1072423841714995200,703774298821898240
3351674176,703774298821898240
923126964369571840,703774298821898240
1040444958266712064,703774298821898240
869161871919599616,703774298821898240
1071398942506663937,703774298821898240
4120207274,703774298821898240
956798546,703774298821898240
633756150,703774298821898240
562042098,703774298821898240
904312783944032256,703774298821898240
1061269562203590656,703774298821898240
941866180129669120,703774298821898240
458353778,703774298821898240
811081570920570880,703774298821898240
805711277855227904,703774298821898240
1007221395624005632,703774298821898240
2785450610,703774298821898240
3282090426,703774298821898240
1071385353066401792,703774298821898240
762156950813564928,703774298821898240
956149260323467270,703774298821898240
3038389584,703774298821898240
998176022162849792,703774298821898240
3061272498,703774298821898240
3226071733,703774298821898240
1704005810,703774298821898240
58516766,703774298821898240
155128548,703774298821898240
1070262237930102784,703774298821898240
1069912803404853249,703774298821898240
3016161439,703774298821898240
4753544659,703774298821898240
1050381730568265728,703774298821898240
713938254643343360,703774298821898240
969636844630454273,703774298821898240
1037251274712866816,703774298821898240
1042125585533698048,703774298821898240
2700257002,703774298821898240
129779618,703774298821898240
775930165788495872,703774298821898240
833318907201077249,703774298821898240
756421520726036480,703774298821898240
1069083959039074305,703774298821898240
1038582450950230016,703774298821898240
888898800584208388,703774298821898240
4688254652,703774298821898240
1060495261972127745,703774298821898240
991690505661702145,703774298821898240
1001159515239165952,703774298821898240
2262338208,703774298821898240
1056800214202417152,703774298821898240
938081738579886085,703774298821898240
508305259,703774298821898240
1068062633046261760,703774298821898240
1067398694004121600,703774298821898240
782889357006938116,703774298821898240
133329755,703774298821898240
451776927,703774298821898240
1042803522885038080,703774298821898240
1034406297779630081,703774298821898240
154942320,703774298821898240
92015114,703774298821898240
867993123938459649,703774298821898240
1004022361937440768,703774298821898240
376326306,703774298821898240
757498897728102400,703774298821898240
1045262496393818113,703774298821898240
4422309554,703774298821898240
932210388095049728,703774298821898240
2530020241,703774298821898240
990185512798433280,703774298821898240
1041527634583216128,703774298821898240
4662476425,703774298821898240
802093897526583297,703774298821898240
12154072,703774298821898240
125397081,703774298821898240
1060203064764727296,703774298821898240
2647932062,703774298821898240
942251515472785408,703774298821898240
937293104993800192,703774298821898240
752856780800192512,703774298821898240
890263778071392259,703774298821898240
815168888610529280,703774298821898240
2531622068,703774298821898240
1044279792701526016,703774298821898240
988268701,703774298821898240
952446957703671808,703774298821898240
1025164266494615553,703774298821898240
323203860,703774298821898240
944480140620214272,703774298821898240
951030593105543168,703774298821898240
948068110321442816,703774298821898240
1936134588,703774298821898240
944390323488243712,703774298821898240
921754624360632320,703774298821898240
345817423,703774298821898240
790021840508977152,703774298821898240
878279414076887040,703774298821898240
842701067192287233,703774298821898240
3319895870,703774298821898240
2912673540,703774298821898240
887855028496719872,703774298821898240
887836699807465472,703774298821898240
884278785000034304,703774298821898240
805370441946775552,703774298821898240
885936249210630144,703774298821898240
885708814321938432,703774298821898240
867698493284118528,703774298821898240
880793439201353728,703774298821898240
879213898242465792,703774298821898240
2849064176,703774298821898240
875987536652324864,703774298821898240
877014494622478336,703774298821898240
761252067092656128,703774298821898240
876345783028600833,703774298821898240
4444535953,703774298821898240
873888000840798209,703774298821898240
770504233166761984,703774298821898240
897619238,703774298821898240
859398851307982850,703774298821898240
405673485,703774298821898240
46021629,703774298821898240
301912709,703774298821898240
853578979202273280,703774298821898240
830395759975550976,703774298821898240
768389817952571392,703774298821898240
742580478318772225,703774298821898240
4688574506,703774298821898240
849540600324128772,703774298821898240
180304771,703774298821898240
713182049020936194,703774298821898240
363082836,703774298821898240
2857047351,703774298821898240
729867099456311296,703774298821898240
4629946815,703774298821898240
845948975203127296,703774298821898240
216944184,703774298821898240
2999503688,703774298821898240
43192340,703774298821898240
766599145440157696,703774298821898240
745577565339848704,703774298821898240
2825510378,703774298821898240
835146805671243776,703774298821898240
841640257678393344,703774298821898240
851425525532770304,703774298821898240
4613365753,703774298821898240
850627753397415936,703774298821898240
845808754947952641,703774298821898240
3613476200,703774298821898240
844507904673828865,703774298821898240
3777806593,703774298821898240
838966305470484484,703774298821898240
727126665940209664,703774298821898240
358040422,703774298821898240
2893754904,703774298821898240
780668968923115520,703774298821898240
795911455660969984,703774298821898240
802484886804328451,703774298821898240
769164922257145856,703774298821898240
259088716,703774298821898240
4476594257,703774298821898240
2206900921,703774298821898240
2849423663,703774298821898240
775909926539583489,703774298821898240
390219111,703774298821898240
2478519392,703774298821898240
2395939196,703774298821898240
2963884203,703774298821898240
62934615,703774298821898240
2793723606,703774298821898240
4695369720,703774298821898240
2810650191,703774298821898240
757223629121880064,703774298821898240
743118822383616000,703774298821898240
701739041583026176,703774298821898240
3758799141,703774298821898240
